filename,function_name,smell,name_smell,message
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/pytest_tests/unit_tests/test_data_types.py,test_image_accepts_masks,1,Chain_Indexing,Using chain indexing may cause performance issues.
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/pytest_tests/unit_tests/test_data_types.py,test_image_accepts_masks_without_class_labels,1,Chain_Indexing,Using chain indexing may cause performance issues.
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/pytest_tests/unit_tests/test_data_types.py,test_audio_to_json,2,Chain_Indexing,Using chain indexing may cause performance issues.
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/pytest_tests/unit_tests/test_data_types.py,test_table_custom,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/pytest_tests/unit_tests/test_data_types.py,test_table_from_pandas,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/pytest_tests/unit_tests/test_data_types.py,test_object3d_seq_to_json,1,Chain_Indexing,Using chain indexing may cause performance issues.
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/pytest_tests/unit_tests/test_dtypes.py,test_nan_non_float,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/pytest_tests/unit_tests/test_dtypes.py,test_table_typing_pandas,44,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/pytest_tests/unit_tests/test_metaflow.py,test_track_dataframe,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/pytest_tests/unit_tests/test_metaflow.py,test_use_datasets,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/pytest_tests/unit_tests_old/test_data_types.py,test_log_dataframe,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/pytest_tests/system_tests/test_artifacts/test_wandb_artifacts_full.py,test_add_table_from_dataframe,4,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/pytest_tests/system_tests/test_artifacts/test_wandb_artifacts_full.py,test_add_table_from_dataframe,1,Chain_Indexing,Using chain indexing may cause performance issues.
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/pytest_tests/system_tests/test_core/test_torch_full.py,test_sequence_net,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/pytest_tests/system_tests/test_core/test_torch_full.py,test_multi_net,2,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/standalone_tests/tweets.py,main,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/standalone_tests/sparse_tensors.py,main,1,gradients_not_cleared_before_backward_propagation,"If optimizer.zero_grad() is not used before loss_- fn.backward(), the gradients will be accumulatedfrom all loss_- fn.backward() calls and it will lead to the gradient explosion,which fails the training."
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/standalone_tests/simpsons_data_frames.py,main,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/standalone_tests/simpsons_data_frames.py,results_data_frame,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/wandb/tests/standalone_tests/all_media_types.py,main,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/wandb/wandb/integration/prodigy/prodigy.py,merge,1,merge_api_parameter_not_explicitly_set,merge not explicit
/Users/broke31/Desktop/smell_ai/input/projects/wandb/wandb/integration/prodigy/prodigy.py,get_schema,2,merge_api_parameter_not_explicitly_set,merge not explicit
/Users/broke31/Desktop/smell_ai/input/projects/wandb/wandb/integration/prodigy/prodigy.py,standardize,3,Chain_Indexing,Using chain indexing may cause performance issues.
/Users/broke31/Desktop/smell_ai/input/projects/wandb/wandb/integration/prodigy/prodigy.py,create_table,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/wandb/wandb/integration/prodigy/prodigy.py,create_table,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/wandb/wandb/testing/relay.py,upsert,1,merge_api_parameter_not_explicitly_set,merge not explicit
/Users/broke31/Desktop/smell_ai/input/projects/wandb/wandb/testing/relay.py,resolve_upsert_bucket,1,Chain_Indexing,Using chain indexing may cause performance issues.
/Users/broke31/Desktop/smell_ai/input/projects/wandb/wandb/testing/relay.py,resolve_uploaded_files,1,Chain_Indexing,Using chain indexing may cause performance issues.
/Users/broke31/Desktop/smell_ai/input/projects/wandb/wandb/testing/relay.py,resolve_upsert_sweep,1,Chain_Indexing,Using chain indexing may cause performance issues.
/Users/broke31/Desktop/smell_ai/input/projects/wandb/wandb/testing/relay.py,resolve_create_artifact,2,Chain_Indexing,Using chain indexing may cause performance issues.
/Users/broke31/Desktop/smell_ai/input/projects/wandb/wandb/sklearn/plot/clusterer.py,silhouette,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/wandb/wandb/sklearn/calculate/outlier_candidates.py,outlier_candidates,1,matrix_multiplication_api_misused,"Please consider to use np.matmul to multiply matrix. The function dot() not return a scalar value, but a matrix. "
